CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87286757;Roubaix-Wattrelos;O;N;271000;1;016+926;ROUBAIX;NORD;6311;e54a641c-6667-11e3-a7ff-01f464e0362d;714453,6001;7065961,277;3,204179014;50,69028974;50.6902897393, 3.20417901401;50.6902897393, 3.20417901401;"{""type"": ""Point"", ""coordinates"": [3.20417901400531, 50.690289739286534]}"
87672725;Oloron-Ste-Marie;N;O;664000;1;250+559;OLORON-SAINTE-MARIE;PYRENEES-ATLANTIQUES;5857;c10e5344-f312-11e3-90ff-015864e0362d;406287,4113;6239556,468;-0,612202259;43,194756;43.1947560027, -0.612202258969;43.1947560027, -0.612202258969;"{""type"": ""Point"", ""coordinates"": [-0.612202258968702, 43.194756002721704]}"
87386664;Les Clairières-de-Verneuil;N;O;340000;1;037+025;VERNEUIL-SUR-SEINE;YVELINES;5062;293b82f4-dfbc-11e3-a2ff-01a464e0362d;623921,6332;6877313,355;1,960422645;48,99124033;48.9912403314, 1.96042264499;48.9912403314, 1.96042264499;"{""type"": ""Point"", ""coordinates"": [1.96042264499224, 48.99124033136817]}"
87696104;Châtillon-sur-Loire;O;N;750000;1;169+345;BRIARE;LOIRET;3664;e1ceff20-19bf-11e5-a6ff-01fc64e0362d;683275,8026;6723211,185;2,777395287;47,60906896;47.6090689604, 2.77739528663;47.6090689604, 2.77739528663;"{""type"": ""Point"", ""coordinates"": [2.777395286631358, 47.60906896037457]}"
87343004;Valenciennes;O;O;254000;1;242+380;VALENCIENNES;NORD;7085;d9e327a4-6667-11e3-89ff-01f464e0362d;736739,4926;7029520,981;3,515633273;50,36230505;50.3623050455, 3.51563327295;50.3623050455, 3.51563327295;"{""type"": ""Point"", ""coordinates"": [3.51563327295449, 50.36230504550549]}"
87171462;Bazancourt;O;O;207000;1;000+000;ISLES-SUR-SUIPPE;MARNE;3119;2978b4b6-dfbc-11e3-a2ff-01a464e0362d;786794,4916;6918674,38;4,194537014;49,36169489;49.3616948859, 4.19453701355;49.3616948859, 4.19453701355;"{""type"": ""Point"", ""coordinates"": [4.194537013547738, 49.36169488592248]}"
87444877;Cherbourg;O;O;366000;1;370+260;CHERBOURG;MANCHE;8824;29e371be-dfbc-11e3-a2ff-01a464e0362d;366197,2095;6957986,866;-1,62083702;49,63310831;49.6331083089, -1.62083702038;49.6331083089, -1.62083702038;"{""type"": ""Point"", ""coordinates"": [-1.62083702038061, 49.63310830890271]}"
87615377;Gragnague;N;O;718000;1;380+635;GRAGNAGUE;HAUTE-GARONNE;4339;dffbbeb2-19bf-11e5-82ff-01fc64e0362d;584524,2015;6289654,636;1,567811018;43,69649899;43.6964989857, 1.56781101754;43.6964989857, 1.56781101754;"{""type"": ""Point"", ""coordinates"": [1.567811017541111, 43.696498985697716]}"
87713537;Corgoloin;N;O;830000;1;342+595;CORGOLOIN;COTE-D'OR;3815;d9a7c8f2-6667-11e3-89ff-01f464e0362d;845429,7112;6666627,704;4,917058362;47,08401289;47.0840128934, 4.91705836242;47.0840128934, 4.91705836242;"{""type"": ""Point"", ""coordinates"": [4.917058362420628, 47.084012893416805]}"
87276162;Chaponval;N;O;329000;1;030+895;AUVERS-SUR-OISE;VAL-D'OISE;3618;e0383c8c-19bf-11e5-82ff-01fc64e0362d;637285,0203;6885815,498;2,141748849;49,06912806;49.0691280554, 2.14174884933;49.0691280554, 2.14174884933;"{""type"": ""Point"", ""coordinates"": [2.141748849331659, 49.06912805542681]}"
87543082;Boisseaux;N;O;570000;1;080+940;BOISSEAUX;LOIRET;3272;d9ab8374-6667-11e3-89ff-01f464e0362d;623747,6348;6795492,418;1,972591773;48,25530707;48.2553070694, 1.97259177318;48.2553070694, 1.97259177318;"{""type"": ""Point"", ""coordinates"": [1.972591773181167, 48.25530706940349]}"
87192476;Vandières;N;O;090000;1;368+117;VANDIÈRES;MEURTHE-ET-MOSELLE;8544;29c9faac-dfbc-11e3-a2ff-01a464e0362d;922517,8078;6876785,404;6,039004291;48,9524868;48.952486795, 6.03900429106;48.952486795, 6.03900429106;"{""type"": ""Point"", ""coordinates"": [6.039004291058961, 48.95248679500463]}"
87212415;Roppenheim;N;O;145000;1;039+422;BEINHEIM;BAS-RHIN;6294;d9decd20-6667-11e3-89ff-01f464e0362d;1071228,073;6873146,77;8,062358558;48,85122666;48.8512266568, 8.0623585579;48.8512266567, 8.0623585579;"{""type"": ""Point"", ""coordinates"": [8.062358557900678, 48.85122665674999]}"
87713131;Montbard;O;O;830000;1;242+932;MONTBARD;COTE-D'OR;5580;d9a75bae-6667-11e3-89ff-01f464e0362d;800292,979;6725100,058;4,335234844;47,61865028;47.6186502787, 4.33523484361;47.6186502786, 4.33523484361;"{""type"": ""Point"", ""coordinates"": [4.335234843608656, 47.61865027863354]}"
87696807;Clamecy;O;O;762000;1;226+687;CLAMECY;NIEVRE;3735;e134f26a-19bf-11e5-a6ff-01fc64e0362d;739064,6769;6707309,65;3,518567942;47,46498988;47.4649898762, 3.51856794152;47.4649898762, 3.51856794152;"{""type"": ""Point"", ""coordinates"": [3.51856794151794, 47.464989876154554]}"
87345140;Billy-Montigny;N;O;284000;2;214+994;BILLY-MONTIGNY;PAS-DE-CALAIS;3230;d9ba3ed8-6667-11e3-89ff-01f464e0362d;693738,4101;7035306,506;2,912027846;50,41528974;50.4152897437, 2.91202784616;50.4152897437, 2.91202784616;"{""type"": ""Point"", ""coordinates"": [2.912027846162154, 50.41528974368311]}"
87755314;La Pauline-Hyères;O;O;942000;1;000+000;GARDE (LA );VAR;4723;d9977966-6667-11e3-89ff-01f464e0362d;947331,9315;6231528,333;6,038612078;43,14017274;43.1401727381, 6.03861207795;43.140172738, 6.03861207795;"{""type"": ""Point"", ""coordinates"": [6.038612077947898, 43.1401727380332]}"
87582601;Le Teich;N;O;657000;1;044+890;LE TEICH;GIRONDE;5009;29ce592e-dfbc-11e3-a2ff-01a464e0362d;380841,0846;6400720,953;-1,02560773;44,63235011;44.6323501125, -1.02560772983;44.6323501125, -1.02560772983;"{""type"": ""Point"", ""coordinates"": [-1.025607729825492, 44.63235011249129]}"
87191387;Anzeling;N;O;174000;1;029+620;ANZELING;MOSELLE;2908;29bac0c8-dfbc-11e3-a2ff-01a464e0362d;951784,7973;6912490,342;6,459586408;49,26241676;49.2624167582, 6.45958640766;49.2624167582, 6.45958640766;"{""type"": ""Point"", ""coordinates"": [6.459586407658988, 49.262416758175654]}"
87746479;St-Gervais-les-Bains-Le Fayet;N;O;895000;1;046+913;SAINT-GERVAIS-LES-BAINS;HAUTE-SAVOIE;6486;29df417c-dfbc-11e3-a2ff-01a464e0362d;986834,7334;6540816,743;6,701282989;45,90652092;45.9065209164, 6.70128298895;45.9065209164, 6.70128298895;"{""type"": ""Point"", ""coordinates"": [6.701282988950096, 45.906520916360115]}"
87382887;Viroflay-Rive-Droite;N;O;973000;1;020+351;VIROFLAY;YVELINES;7299;2940389a-dfbc-11e3-a2ff-01a464e0362d;638918,5171;6856474,479;2,168330429;48,80545012;48.8054501162, 2.16833042924;48.8054501162, 2.16833042924;"{""type"": ""Point"", ""coordinates"": [2.168330429239692, 48.8054501162217]}"
87696740;Arzembouy;O;N;754000;1;260+289;ARZEMBOUY;NIEVRE;8259;e54b9b8a-6667-11e3-a7ff-01f464e0362d;728810,1893;6683641,345;3,380930533;47,25245296;47.2524529569, 3.38093053342;47.2524529569, 3.38093053342;"{""type"": ""Point"", ""coordinates"": [3.380930533420508, 47.2524529568904]}"
87113779;Les Boullereaux-Champigny;N;O;001000;1;018+473;CHAMPIGNY-SUR-MARNE;VAL-DE-MARNE;5054;c10100c0-f312-11e3-90ff-015864e0362d;664170,5701;6858414,807;2,511980695;48,82479774;48.8247977401, 2.51198069509;48.8247977401, 2.51198069509;"{""type"": ""Point"", ""coordinates"": [2.51198069509077, 48.82479774007751]}"
87276105;St-Ouen-l'Aumône;N;O;330000;1;028+550;SAINT-OUEN-L'AUMONE;VAL-D'OISE;6615;292e1bda-dfbc-11e3-a2ff-01a464e0362d;634764,9195;6883207,199;2,10766764;49,04542573;49.0454257329, 2.10766764049;49.0454257329, 2.10766764049;"{""type"": ""Point"", ""coordinates"": [2.107667640493493, 49.045425732906786]}"
87116137;Longueville;O;O;003000;1;088+176;LONGUEVILLE;SEINE-ET-MARNE;5222;29dd67f4-dfbc-11e3-a2ff-01a464e0362d;718374,1063;6823866,423;3,248786566;48,51478227;48.5147822738, 3.24878656617;48.5147822738, 3.24878656617;"{""type"": ""Point"", ""coordinates"": [3.248786566166763, 48.51478227379473]}"
87182063;Mulhouse-Ville;O;O;115000;1;108+316;MULHOUSE;HAUT-RHIN;5715;c0eede40-f312-11e3-90ff-015864e0362d;1025360,361;6746947,34;7,343678088;47,74235758;47.7423575822, 7.34367808807;47.7423575822, 7.34367808807;"{""type"": ""Point"", ""coordinates"": [7.343678088066526, 47.74235758219071]}"
87213165;Obermodern;N;O;161000;1;013+878;OBERMODERN-ZUTZENDORF;BAS-RHIN;5842;29bbc258-dfbc-11e3-a2ff-01a464e0362d;1033548,923;6869830,873;7,547134663;48,84206734;48.8420673364, 7.54713466289;48.8420673364, 7.54713466289;"{""type"": ""Point"", ""coordinates"": [7.547134662886039, 48.84206733641068]}"
87586362;Ste-Christie;O;N;647000;1;192+111;SAINTE-CHRISTIE;GERS;9061;e54b023e-6667-11e3-a7ff-01f464e0362d;508199,0579;6298321,537;0,618406318;43,75788138;43.7578813779, 0.618406318438;43.7578813779, 0.618406318438;"{""type"": ""Point"", ""coordinates"": [0.618406318437549, 43.757881377901]}"
87574236;Suèvres;N;O;570000;2;165+071;SUÈVRES;LOIR-ET-CHER;6906;294c1836-dfbc-11e3-a2ff-01a464e0362d;584063,7713;6732272,824;1,454682135;47,680633;47.6806329987, 1.45468213512;47.6806329987, 1.45468213512;"{""type"": ""Point"", ""coordinates"": [1.454682135115393, 47.680632998694236]}"
87175760;Baleycourt;O;N;085000;1;269+957;VERDUN;MEUSE;3072;29346cec-dfbc-11e3-a2ff-01a464e0362d;868446,8179;6895321,001;5,308422753;49,13551799;49.1355179921, 5.30842275286;49.1355179921, 5.30842275286;"{""type"": ""Point"", ""coordinates"": [5.308422752858975, 49.13551799212574]}"
87185348;Champagney;N;O;001000;1;427+249;CHAMPAGNEY;HAUTE-SAONE;3593;294be1d4-dfbc-11e3-a2ff-01a464e0362d;977512,739;6740141,379;6,701655766;47,70310905;47.7031090489, 6.7016557663;47.7031090489, 6.7016557663;"{""type"": ""Point"", ""coordinates"": [6.701655766296652, 47.70310904886538]}"
87192039;Metz-Ville;O;O;140000;1;154+320;METZ;MOSELLE;5484;293fac44-dfbc-11e3-a2ff-01a464e0362d;931948,8223;6894575,414;6,177442838;49,10898911;49.1089891142, 6.17744283804;49.1089891142, 6.17744283804;"{""type"": ""Point"", ""coordinates"": [6.177442838036328, 49.108989114169646]}"
87276493;Montsoult-Maffliers;N;O;315000;1;024+386;MONTSOULT;VAL-D'OISE;5664;e148c974-19bf-11e5-a6ff-01fc64e0362d;650874,6499;6885610,276;2,327735885;49,06846708;49.0684670786, 2.32773588532;49.0684670786, 2.32773588532;"{""type"": ""Point"", ""coordinates"": [2.327735885315029, 49.068467078554725]}"
87745679;Évian-les-Bains;O;O;892000;1;211+366;ÉVIAN-LES-BAINS;HAUTE-SAVOIE;4108;e1b4d8e2-19bf-11e5-a6ff-01fc64e0362d;974849,1379;6594873,859;6,578426619;46,39775287;46.3977528717, 6.5784266191;46.3977528717, 6.5784266191;"{""type"": ""Point"", ""coordinates"": [6.578426619097868, 46.397752871656934]}"
87192302;Bénestroff;N;O;100000;2;034+534;BÉNESTROFF;MOSELLE;3180;294dd0ac-dfbc-11e3-a2ff-01a464e0362d;974830,1574;6873882,135;6,75059802;48,90618393;48.9061839334, 6.75059802018;48.9061839334, 6.75059802018;"{""type"": ""Point"", ""coordinates"": [6.750598020177407, 48.90618393338217]}"
87181024;Hasenrain;N;O;001000;1;489+620;MULHOUSE;HAUT-RHIN;4411;29cd667e-dfbc-11e3-a2ff-01a464e0362d;1024442,967;6746204,23;7,330911554;47,73613263;47.7361326319, 7.3309115541;47.7361326319, 7.3309115541;"{""type"": ""Point"", ""coordinates"": [7.330911554103752, 47.73613263186372]}"
87313387;Estrées-St-Denis;O;O;232000;1;090+336;ESTRÉES-SAINT-DENIS;OISE;4085;293e64e8-dfbc-11e3-a2ff-01a464e0362d;674077,302;6926552,741;2,642715127;49,43788258;49.437882578, 2.64271512706;49.437882578, 2.64271512706;"{""type"": ""Point"", ""coordinates"": [2.642715127062508, 49.437882577981036]}"
87313213;Boves;N;O;232000;1;143+332;BOVES;SOMME;3358;29c6b26a-dfbc-11e3-a2ff-01a464e0362d;656675,8313;6972129,608;2,398094912;49,84647692;49.8464769166, 2.3980949118;49.8464769166, 2.3980949118;"{""type"": ""Point"", ""coordinates"": [2.39809491180303, 49.84647691661206]}"
87192302;Bénestroff;N;O;097000;1;056+092;BÉNESTROFF;MOSELLE;3180;294dd0ac-dfbc-11e3-a2ff-01a464e0362d;974831,8104;6873883,106;6,750621174;48,90619195;48.9061919534, 6.7506211739;48.9061919533, 6.7506211739;"{""type"": ""Point"", ""coordinates"": [6.750621173901006, 48.90619195333268]}"
87444349;Pont-l'Évêque;N;O;390000;1;207+541;PONT-L'ÉVÊQUE;CALVADOS;6084;d9c3a9c4-6667-11e3-89ff-01f464e0362d;495727,7195;6913350,295;0,192213594;49,28708751;49.2870875141, 0.192213594066;49.2870875141, 0.192213594066;"{""type"": ""Point"", ""coordinates"": [0.19221359406577, 49.2870875141127]}"
87543041;Chevilly;N;O;570000;1;107+500;CHEVILLY;LOIRET;3703;c0f5d75c-f312-11e3-90ff-015864e0362d;616463,2556;6770160,065;1,879300254;48,02648914;48.0264891351, 1.87930025413;48.0264891351, 1.87930025413;"{""type"": ""Point"", ""coordinates"": [1.879300254130622, 48.02648913511516]}"
87756809;L'Escarène;N;O;945000;1;023+413;L'ESCARÈNE;ALPES-MARITIMES;4568;d9c13c0a-6667-11e3-89ff-01f464e0362d;1049864,551;6314157,249;7,352028087;43,83963144;43.839631442, 7.35202808665;43.839631442, 7.35202808665;"{""type"": ""Point"", ""coordinates"": [7.352028086651033, 43.83963144199762]}"
87381244;Gisors;O;O;342000;1;000+000;GISORS;EURE;4318;d970ae42-6667-11e3-89ff-01f464e0362d;611810,047;6909926,873;1,788108068;49,28288043;49.2828804311, 1.7881080675;49.2828804311, 1.7881080675;"{""type"": ""Point"", ""coordinates"": [1.788108067503833, 49.28288043107679]}"
87343525;Lecelles;O;N;257000;1;036+804;LECELLES;NORD;5027;e53da158-6667-11e3-a7ff-01f464e0362d;728706,2869;7041057,567;3,403718496;50,46628824;50.4662882427, 3.40371849627;50.4662882427, 3.40371849627;"{""type"": ""Point"", ""coordinates"": [3.403718496274773, 50.46628824270313]}"
87753004;Miramas;O;O;830000;1;809+278;MIRAMAS;BOUCHES-DU-RHONE;5521;293ba310-dfbc-11e3-a2ff-01a464e0362d;861545,7418;6277808,004;4,999641779;43,58092152;43.580921523, 4.99964177922;43.580921523, 4.99964177922;"{""type"": ""Point"", ""coordinates"": [4.999641779220912, 43.5809215229763]}"
87172858;Anchamps;N;O;205000;1;171+604;ANCHAMPS;ARDENNES;2872;29a3a638-dfbc-11e3-a2ff-01a464e0362d;819991,5605;6982616,079;4,669914304;49,93076515;49.9307651493, 4.66991430394;49.9307651493, 4.66991430394;"{""type"": ""Point"", ""coordinates"": [4.66991430394058, 49.9307651492555]}"
87271478;Le Blanc-Mesnil;O;O;229000;1;013+172;BLANC-MESNIL (LE );SEINE-SAINT-DENIS;3244;d97c28de-6667-11e3-89ff-01f464e0362d;661707,25;6870367,861;2,477352076;48,93214794;48.9321479417, 2.47735207552;48.9321479416, 2.47735207552;"{""type"": ""Point"", ""coordinates"": [2.477352075523792, 48.93214794164336]}"
87696856;Châtel-Censoir;O;O;753000;1;210+309;CHÂTEL-CENSOIR;YONNE;3655;d987d996-6667-11e3-89ff-01f464e0362d;747781,0486;6715459,479;3,635139936;47,53777618;47.5377761771, 3.63513993631;47.5377761771, 3.63513993631;"{""type"": ""Point"", ""coordinates"": [3.635139936305948, 47.537776177069276]}"
87726406;Andrézieux;N;O;784000;1;129+561;ANDREZIEUX-BOUTHEON;LOIRE;2884;d98c65fc-6667-11e3-89ff-01f464e0362d;797988,0186;6492128,871;4,255251896;45,52162718;45.521627175, 4.2552518963;45.5216271749, 4.2552518963;"{""type"": ""Point"", ""coordinates"": [4.25525189630413, 45.52162717494747]}"
87297085;La Bouteille;N;O;229000;1;186+430;LA BOUTEILLE;AISNE;4602;c101ed7c-f312-11e3-90ff-015864e0362d;770718,8958;6973924,562;3,982780235;49,86013201;49.8601320063, 3.9827802346;49.8601320062, 3.9827802346;"{""type"": ""Point"", ""coordinates"": [3.982780234602766, 49.860132006236455]}"
87575217;Jaunay-Clan;O;O;570000;3;324+686;JAUNAY-CLAN;VIENNE;8151;28eec344-dfbc-11e3-a2ff-01a464e0362d;499921,7984;6623527,597;0,381853882;46,68198062;46.681980616, 0.381853882076;46.681980616, 0.381853882076;"{""type"": ""Point"", ""coordinates"": [0.381853882075923, 46.68198061596204]}"
87575571;Chalandray;O;N;524000;1;019+728;CHALANDRAY;VIENNE;8167;c0c39414-f312-11e3-90ff-015864e0362d;470466,2582;6622634,332;-0,00279791;46,66450456;46.6645045555, -0.00279790966415;46.6645045555, -0.00279790966416;"{""type"": ""Point"", ""coordinates"": [-0.002797909664156, 46.664504555469364]}"
87741504;Virieu-le-Grand-Belley;N;O;890000;1;089+817;VIRIEU-LE-GRAND;AIN;7297;d9c5f224-6667-11e3-89ff-01f464e0362d;905981,1214;6531195,006;5,65472598;45,84924199;45.8492419909, 5.65472598043;45.8492419909, 5.65472598043;"{""type"": ""Point"", ""coordinates"": [5.654725980428988, 45.849241990854395]}"
87684407;Boigneville;N;O;745000;1;070+300;BOIGNEVILLE;ESSONNE;3267;dff1cadc-19bf-11e5-82ff-01fc64e0362d;653988,4933;6804830,458;2,379038997;48,34215967;48.3421596698, 2.37903899737;48.3421596698, 2.37903899737;"{""type"": ""Point"", ""coordinates"": [2.37903899736799, 48.342159669824355]}"
87726828;Le Coteau;N;O;783000;1;423+117;LE COTEAU;LOIRE;4927;d96a287a-6667-11e3-89ff-01f464e0362d;784057,6561;6547626,469;4,086607175;46,02318085;46.0231808499, 4.08660717523;46.0231808499, 4.08660717523;"{""type"": ""Point"", ""coordinates"": [4.086607175229538, 46.023180849925716]}"
87671263;Roquefort (Landes);O;N;642000;1;153+458;ROQUEFORT;LANDES;6296;d9a4dd3a-6667-11e3-89ff-01f464e0362d;433573,5037;6332312,938;-0,325045538;44,03932525;44.0393252465, -0.325045538265;44.0393252465, -0.325045538265;"{""type"": ""Point"", ""coordinates"": [-0.325045538264941, 44.0393252464857]}"
87741744;Pomblière-St-Marcel;O;N;899000;1;057+228;SAINT-MARCEL;SAVOIE;6046;d99cc29c-6667-11e3-89ff-01f464e0362d;978113,8558;6495763,072;6,56269327;45,50485971;45.5048597121, 6.56269327032;45.5048597121, 6.56269327032;"{""type"": ""Point"", ""coordinates"": [6.562693270316035, 45.5048597120572]}"
87696831;Coulanges-sur-Yonne;O;O;753000;1;218+196;CRAIN;YONNE;3837;d9c25c44-6667-11e3-89ff-01f464e0362d;741180,2803;6714214,843;3,547286162;47,52701782;47.5270178156, 3.54728616178;47.5270178155, 3.54728616178;"{""type"": ""Point"", ""coordinates"": [3.54728616178212, 47.52701781553196]}"
87318964;Avignon-TGV;N;O;830359;1;745+252;AVIGNON;VAUCLUSE;9564;c0bd14f8-f312-11e3-90ff-015864e0362d;843461,3625;6315284,596;4,786363657;43,92196021;43.9219602084, 4.78636365711;43.9219602084, 4.78636365711;"{""type"": ""Point"", ""coordinates"": [4.786363657109745, 43.921960208373136]}"
87725002;Chalon-sur-Saône;O;O;882000;1;000+000;CHALON-SUR-SAONE;SAONE-ET-LOIRE;3561;d99fc420-6667-11e3-89ff-01f464e0362d;840695,8096;6632346,177;4,844127187;46,77645903;46.7764590343, 4.84412718692;46.7764590343, 4.84412718692;"{""type"": ""Point"", ""coordinates"": [4.844127186924434, 46.77645903427781]}"
87342592;Bailleul-Sir-Berthoult;N;O;301000;1;200+203;BAILLEUL-SIR-BERTHOULT;PAS-DE-CALAIS;3064;292b465e-dfbc-11e3-a2ff-01a464e0362d;688653,2897;7026313,662;2,840839308;50,33448426;50.3344842639, 2.84083930762;50.3344842639, 2.84083930762;"{""type"": ""Point"", ""coordinates"": [2.840839307618611, 50.33448426393389]}"
87444216;St-Pierre-sur-Dives;N;O;430000;1;135+820;SAINT-PIERRE-SUR-DIVES;CALVADOS;6645;d9a465a4-6667-11e3-89ff-01f464e0362d;477671,4456;6884653,906;-0,040558107;49,02325439;49.023254394, -0.0405581073696;49.023254394, -0.0405581073696;"{""type"": ""Point"", ""coordinates"": [-0.040558107369554, 49.02325439396569]}"
87773200;Sète;O;O;810000;1;104+530;SETE;HERAULT;9480;d94ed95c-6667-11e3-89ff-01f464e0362d;756447,2855;6257324,807;3,696608505;43,4127986;43.4127986003, 3.69660850489;43.4127986002, 3.69660850489;"{""type"": ""Point"", ""coordinates"": [3.696608504888423, 43.41279860024954]}"
87286401;Santes;O;O;289000;1;013+218;SANTES;NORD;6752;2947adee-dfbc-11e3-a2ff-01a464e0362d;697275,1464;7054929,45;2,961583049;50,59144998;50.5914499781, 2.96158304942;50.5914499781, 2.96158304942;"{""type"": ""Point"", ""coordinates"": [2.961583049419885, 50.59144997813254]}"
87213603;Marienthal;N;O;146000;1;019+526;HAGUENAU;BAS-RHIN;5366;c05a7a2c-f312-11e3-90ff-015864e0362d;1054214,637;6864350,166;7,823622605;48,78184111;48.7818411078, 7.82362260483;48.7818411078, 7.82362260483;"{""type"": ""Point"", ""coordinates"": [7.823622604829138, 48.781841107826814]}"
87396234;Sillé-le-Guillaume;O;O;428000;1;000+000;SAINT-RÉMY-DE-SILLÉ;SARTHE;6857;d9ba0196-6667-11e3-89ff-01f464e0362d;469804,7545;6791266,522;-0,097951401;48,1811108;48.1811107991, -0.0979514006099;48.1811107991, -0.0979514006099;"{""type"": ""Point"", ""coordinates"": [-0.097951400609913, 48.18111079911302]}"
87615732;Naucelle;N;O;736000;1;458+987;NAUCELLE;AVEYRON;5747;d9c361b0-6667-11e3-89ff-01f464e0362d;649133,304;6343194,238;2,363718782;44,18591308;44.1859130849, 2.36371878236;44.1859130849, 2.36371878236;"{""type"": ""Point"", ""coordinates"": [2.363718782362402, 44.18591308492735]}"
87393256;La Verrière;N;O;420000;1;032+209;VERRIERE (LA );YVELINES;4781;2928c6f4-dfbc-11e3-a2ff-01a464e0362d;622359,4593;6851113,425;1,943866908;48,75545694;48.7554569401, 1.94386690801;48.7554569401, 1.94386690801;"{""type"": ""Point"", ""coordinates"": [1.943866908006119, 48.75545694010023]}"
87296871;Flavy-le-Martel;O;O;261000;1;067+883;FLAVY-LE-MARTEL;AISNE;4159;28ed59f2-dfbc-11e3-a2ff-01a464e0362d;713764,2326;6957759,385;3,19074829;49,71870213;49.7187021305, 3.19074829029;49.7187021304, 3.19074829029;"{""type"": ""Point"", ""coordinates"": [3.190748290287538, 49.71870213044626]}"
87673632;Jatxou;N;O;660000;1;211+485;USTARITZ;PYRENEES-ATLANTIQUES;4516;c0c555fe-f312-11e3-90ff-015864e0362d;339885,3327;6264794,668;-1,444737218;43,39103537;43.3910353676, -1.44473721836;43.3910353676, -1.44473721836;"{""type"": ""Point"", ""coordinates"": [-1.444737218362547, 43.39103536758557]}"
87682419;Chartrettes;N;O;746000;1;062+736;CHARTRETTES;SEINE-ET-MARNE;3631;d94b58f4-6667-11e3-89ff-01f464e0362d;677470,4054;6820796,7;2,695108854;48,48703644;48.4870364357, 2.69510885398;48.4870364357, 2.69510885398;"{""type"": ""Point"", ""coordinates"": [2.695108853978983, 48.48703643570708]}"
87276410;Précy-sur-Oise;N;O;329000;1;057+325;PRÉCY-SUR-OISE;OISE;6150;c0c159ee-f312-11e3-90ff-015864e0362d;654589,6263;6900599,41;2,376953455;49,2035013;49.2035012987, 2.37695345533;49.2035012987, 2.37695345533;"{""type"": ""Point"", ""coordinates"": [2.376953455328803, 49.20350129871671]}"
87611376;Cintegabelle;O;O;672000;1;039+843;CINTEGABELLE;HAUTE-GARONNE;3722;c0e906f2-f312-11e3-90ff-015864e0362d;579900,525;6246245,344;1,520565037;43,30524527;43.3052452699, 1.52056503726;43.3052452698, 1.52056503726;"{""type"": ""Point"", ""coordinates"": [1.520565037259205, 43.30524526984747]}"
87584722;St-Sulpice-Izon;N;O;570000;3;561+591;SAINT-SULPICE-ET-CAMEYRAC;GIRONDE;6681;e03b87ea-19bf-11e5-82ff-01fc64e0362d;432452,5347;6429626,911;-0,391144962;44,91412294;44.914122942, -0.391144962037;44.914122942, -0.391144962037;"{""type"": ""Point"", ""coordinates"": [-0.391144962036711, 44.91412294199823]}"
87286641;Fretin;N;O;267000;1;010+252;FRETIN;NORD;4237;d9c57be8-6667-11e3-89ff-01f464e0362d;710567,7884;7051517,611;3,148901427;50,56074516;50.5607451595, 3.14890142687;50.5607451595, 3.14890142687;"{""type"": ""Point"", ""coordinates"": [3.148901426869477, 50.560745159529155]}"
87386011;La Folie-Nanterre;O;N;967300;1;010+358;NANTERRE;HAUTS-DE-SEINE;4667;dffba634-19bf-11e5-82ff-01fc64e0362d;642919,3203;6866810,839;2,221413022;48,89876955;48.8987695541, 2.22141302216;48.898769554, 2.22141302216;"{""type"": ""Point"", ""coordinates"": [2.221413022163875, 48.898769554040115]}"
87783431;St-Rome-de-Cernon;N;O;722000;1;531+724;SAINT-ROME-DE-CERNON;AVEYRON;6664;d94b3f96-6667-11e3-89ff-01f464e0362d;697389,5651;6323888,517;2,967445457;44,01399347;44.0139934693, 2.96744545651;44.0139934693, 2.96744545651;"{""type"": ""Point"", ""coordinates"": [2.967445456514811, 44.0139934692712]}"
87691436;Garchizy;N;O;750000;1;243+958;GARCHIZY;NIEVRE;4267;d9db05b6-6667-11e3-89ff-01f464e0362d;706529,8793;6660308,402;3,08600318;47,04298176;47.0429817628, 3.08600317981;47.0429817628, 3.08600317981;"{""type"": ""Point"", ""coordinates"": [3.086003179809804, 47.04298176278559]}"
87683227;St-Julien-du-Sault;O;O;830000;1;134+637;SAINT-JULIEN-DU-SAULT;YONNE;6522;29eda868-dfbc-11e3-a2ff-01a464e0362d;722635,6694;6769761,834;3,303670571;48,02784855;48.0278485514, 3.303670571;48.0278485514, 3.303670571;"{""type"": ""Point"", ""coordinates"": [3.303670571003012, 48.02784855141808]}"
87484352;Champtocé-sur-Loire;N;O;515000;1;372+737;CHAMPTOCÉ-SUR-LOIRE;MAINE-ET-LOIRE;3602;2922f6ee-dfbc-11e3-a2ff-01a464e0362d;408246,8101;6708262,401;-0,870480107;47,41034143;47.410341431, -0.870480106705;47.410341431, -0.870480106705;"{""type"": ""Point"", ""coordinates"": [-0.87048010670494, 47.410341430969126]}"
87342295;Steenbecque;N;O;301000;1;257+372;STEENBECQUE;NORD;6890;c0171734-f312-11e3-90ff-015864e0362d;665297,9724;7064966,072;2,509873717;50,68056043;50.6805604307, 2.50987371689;50.6805604307, 2.50987371689;"{""type"": ""Point"", ""coordinates"": [2.509873716892214, 50.68056043067542]}"
